^@0t%��V�4ZGl/��ٟu�ّ��!+1�[H�|&���p��0����$�CGl/��۟w�u�1�8��M* �NA� �Lbattery_voltage	64.00
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.47029
% bat	99983.31250
% batA	0.00000
% batB	-100.00000
% batC	-148.95368

dt_ms	42160.00
last_read_micros	6072640
current_read_micros	6114800
shunt_voltage	-0.25
calculte_coulombs_transffred	-2.1080000400
calculte_milli_coulombs_transffred	-2108.0000000000
battery_capacity_coulomb	107980.0000000000
battery_capacity_milli_coulomb	107980002
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.47335
% bat	99981.48437
% batA	0.00000
% batB	-100.00000
% batC	-162.70925

dt_ms	42160.00
last_read_micros	6114800
current_read_micros	6156960
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.1080000400
calculte_milli_coulombs_transffred	-2108.0000000000
battery_capacity_coulomb	107977.8984375000
battery_capacity_milli_coulomb	107977894
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.48250
% bat	99979.53125
% batA	0.00000
% batB	-100.00000
% batC	-177.41349

dt_ms	42160.00
last_read_micros	6156960
current_read_micros	6199120
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.1080000400
calculte_milli_coulombs_transffred	-2108.0000000000
battery_capacity_coulomb	107975.7812500000
battery_capacity_milli_coulomb	107975786
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.48860
% bat	99977.57812
% batA	0.00000
% batB	-100.00000
% batC	-192.11775

dt_ms	42160.00
last_read_micros	6199120
current_read_micros	6241280
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.1080000400
calculte_milli_coulombs_transffred	-2108.0000000000
battery_capacity_coulomb	107973.6796875000
battery_capacity_milli_coulomb	107973678
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.49471
% bat	99975.63281
% batA	0.00000
% batB	-200.00000
% batC	-206.82199

dt_ms	42164.00
last_read_micros	6241280
current_read_micros	6283444
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.1082000732
calculte_milli_coulombs_transffred	-2108.2001953125
battery_capacity_coulomb	107971.5703125000
battery_capacity_milli_coulomb	107971570
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.50081
% bat	99973.67187
% batA	0.00000
% batB	-200.00000
% batC	-221.52622

BAT PERCENT
-70.51 %
dt_ms	78120.00
last_read_micros	6283444
current_read_micros	6361564
shunt_voltage	-0.37
calculte_coulombs_transffred	-3.9059999465
calculte_milli_coulombs_transffred	-3906.0002441406
battery_capacity_coulomb	107969.4609375000
battery_capacity_milli_coulomb	107969462
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.50691
% bat	99971.72656
% batA	0.00000
% batB	200.00000
% batC	220.91238

dt_ms	39272.00
last_read_micros	6361564
current_read_micros	6400836
shunt_voltage	-0.25
calculte_coulombs_transffred	-1.9636000633
calculte_milli_coulombs_transffred	-1963.6000976562
battery_capacity_coulomb	107965.5546875000
battery_capacity_milli_coulomb	107965556
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.51912
% bat	99968.10156
% batA	0.00000
% batB	100.00000
% batC	193.66629

dt_ms	41988.00
last_read_micros	6400836
current_read_micros	6442824
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.0994000434
calculte_milli_coulombs_transffred	-2099.4001464843
battery_capacity_coulomb	107963.5937500000
battery_capacity_milli_coulomb	107963593
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.52523
% bat	99966.29687
% batA	0.00000
% batB	100.00000
% batC	179.97349

dt_ms	41992.00
last_read_micros	6442824
current_read_micros	6484816
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.0996000766
calculte_milli_coulombs_transffred	-2099.6000976562
battery_capacity_coulomb	107961.4921875000
battery_capacity_milli_coulomb	107961494
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.53133
% bat	99964.35156
% batA	0.00000
% batB	100.00000
% batC	165.33203

dt_ms	41988.00
last_read_micros	6484816
current_read_micros	6526804
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.0994000434
calculte_milli_coulombs_transffred	-2099.4001464843
battery_capacity_coulomb	107959.3906250000
battery_capacity_milli_coulomb	107959395
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.53743
% bat	99962.39843
% batA	0.00000
% batB	100.00000
% batC	150.69056

dt_ms	41992.00
last_read_micros	6526804
current_read_micros	6568796
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.0996000766
calculte_milli_coulombs_transffred	-2099.6000976562
battery_capacity_coulomb	107957.2968750000
battery_capacity_milli_coulomb	107957296
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.54354
% bat	99960.46093
% batA	0.00000
% batB	100.00000
% batC	136.04910

dt_ms	41988.00
last_read_micros	6568796
current_read_micros	6610784
shunt_voltage	-0.25
calculte_coulombs_transffred	-2.0994000434
calculte_milli_coulombs_transffred	-2099.4001464843
battery_capacity_coulomb	107955.2031250000
battery_capacity_milli_coulomb	107955197
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.54964
% bat	99958.51562
% batA	0.00000
% batB	100.00000
% batC	121.40765

BAT PERCENT
-70.56 %
dt_ms	77976.00
last_read_micros	6610784
current_read_micros	6688760
shunt_voltage	-0.37
calculte_coulombs_transffred	-3.8987998962
calculte_milli_coulombs_transffred	-3898.8002929687
battery_capacity_coulomb	107953.0937500000
battery_capacity_milli_coulomb	107953098
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.55574
% bat	99956.57031
% batA	0.00000
% batB	100.00000
% batC	106.76618

dt_ms	39284.00
last_read_micros	6688760
current_read_micros	6728044
shunt_voltage	-0.37
calculte_coulombs_transffred	-1.9642000198
calculte_milli_coulombs_transffred	-1964.2000732421
battery_capacity_coulomb	107949.2031250000
battery_capacity_milli_coulomb	107949200
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.56795
% bat	99952.96093
% batA	0.00000
% batB	0.00000
% batC	79.57589

dt_ms	41728.00
last_read_micros	6728044
current_read_micros	6769772
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.0864000320
calculte_milli_coulombs_transffred	-2086.4001464843
battery_capacity_coulomb	107947.2343750000
battery_capacity_milli_coulomb	107947236
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.57405
% bat	99951.14062
% batA	0.00000
% batB	0.00000
% batC	65.87612

dt_ms	41736.00
last_read_micros	6769772
current_read_micros	6811508
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.0868000984
calculte_milli_coulombs_transffred	-2086.8000488281
battery_capacity_coulomb	107945.1484375000
battery_capacity_milli_coulomb	107945150
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.58016
% bat	99949.21875
% batA	0.00000
% batB	0.00000
% batC	51.32534

dt_ms	41736.00
last_read_micros	6811508
current_read_micros	6853244
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.0868000984
calculte_milli_coulombs_transffred	-2086.8000488281
battery_capacity_coulomb	107943.0625000000
battery_capacity_milli_coulomb	107943064
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.58626
% bat	99947.28125
% batA	0.00000
% batB	0.00000
% batC	36.77455

dt_ms	41728.00
last_read_micros	6853244
current_read_micros	6894972
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.0864000320
calculte_milli_coulombs_transffred	-2086.4001464843
battery_capacity_coulomb	107940.9765625000
battery_capacity_milli_coulomb	107940978
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.59542
% bat	99945.35156
% batA	0.00000
% batB	0.00000
% batC	22.22377

dt_ms	41736.00
last_read_micros	6894972
current_read_micros	6936708
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.0868000984
calculte_milli_coulombs_transffred	-2086.8000488281
battery_capacity_coulomb	107938.8984375000
battery_capacity_milli_coulomb	107938892
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.60152
% bat	99943.42187
% batA	0.00000
% batB	0.00000
% batC	7.67299

BAT PERCENT
-70.61 %
dt_ms	77628.00
last_read_micros	6936708
current_read_micros	7014336
shunt_voltage	-0.37
calculte_coulombs_transffred	-3.8814001083
calculte_milli_coulombs_transffred	-3881.4001464843
battery_capacity_coulomb	107936.8046875000
battery_capacity_milli_coulomb	107936806
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.60762
% bat	99941.49218
% batA	0.00000
% batB	0.00000
% batC	-6.87779

dt_ms	39020.00
last_read_micros	7014336
current_read_micros	7053356
shunt_voltage	-0.25
calculte_coulombs_transffred	-1.9510000228
calculte_milli_coulombs_transffred	-1951.0001220703
battery_capacity_coulomb	107932.9296875000
battery_capacity_milli_coulomb	107932925
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.61983
% bat	99937.89843
% batA	0.00000
% batB	0.00000
% batC	-33.94950

dt_ms	41816.00
last_read_micros	7053356
current_read_micros	7095172
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.0908000469
calculte_milli_coulombs_transffred	-2090.8000488281
battery_capacity_coulomb	107930.9765625000
battery_capacity_milli_coulomb	107930974
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.62594
% bat	99936.08593
% batA	0.00000
% batB	0.00000
% batC	-47.55859

dt_ms	41820.00
last_read_micros	7095172
current_read_micros	7136992
shunt_voltage	-0.25
calculte_coulombs_transffred	-2.0910000801
calculte_milli_coulombs_transffred	-2091.0000000000
battery_capacity_coulomb	107928.8828125000
battery_capacity_milli_coulomb	107928884
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.63204
% bat	99934.14843
% batA	0.00000
% batB	0.00000
% batC	-62.13727

dt_ms	41812.00
last_read_micros	7136992
current_read_micros	7178804
shunt_voltage	-0.25
calculte_coulombs_transffred	-2.0906000137
calculte_milli_coulombs_transffred	-2090.6000976562
battery_capacity_coulomb	107926.7890625000
battery_capacity_milli_coulomb	107926793
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.63815
% bat	99932.21875
% batA	0.00000
% batB	0.00000
% batC	-76.72294

dt_ms	41824.00
last_read_micros	7178804
current_read_micros	7220628
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.0912001132
calculte_milli_coulombs_transffred	-2091.2001953125
battery_capacity_coulomb	107924.7031250000
battery_capacity_milli_coulomb	107924703
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.64425
% bat	99930.28125
% batA	0.00000
% batB	0.00000
% batC	-91.30162

dt_ms	41816.00
last_read_micros	7220628
current_read_micros	7262444
shunt_voltage	-0.25
calculte_coulombs_transffred	-2.0908000469
calculte_milli_coulombs_transffred	-2090.8000488281
battery_capacity_coulomb	107922.6093750000
battery_capacity_milli_coulomb	107922612
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.65036
% bat	99928.33593
% batA	0.00000
% batB	-100.00000
% batC	-105.88728

BAT PERCENT
-70.66 %
dt_ms	78176.00
last_read_micros	7262444
current_read_micros	7340620
shunt_voltage	-0.25
calculte_coulombs_transffred	-3.9087999343
calculte_milli_coulombs_transffred	-3908.8002929687
battery_capacity_coulomb	107920.5234375000
battery_capacity_milli_coulomb	107920522
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.65646
% bat	99926.40625
% batA	0.00000
% batB	-100.00000
% batC	-120.46596

dt_ms	39444.00
last_read_micros	7340620
current_read_micros	7380064
shunt_voltage	-0.37
calculte_coulombs_transffred	-1.9722000122
calculte_milli_coulombs_transffred	-1972.2000732421
battery_capacity_coulomb	107916.6171875000
battery_capacity_milli_coulomb	107916614
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.66867
% bat	99922.78906
% batA	0.00000
% batB	-100.00000
% batC	-147.72599

dt_ms	42160.00
last_read_micros	7380064
current_read_micros	7422224
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.1080000400
calculte_milli_coulombs_transffred	-2108.0000000000
battery_capacity_coulomb	107914.6406250000
battery_capacity_milli_coulomb	107914642
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.67477
% bat	99920.96093
% batA	0.00000
% batB	-100.00000
% batC	-161.48158

dt_ms	42160.00
last_read_micros	7422224
current_read_micros	7464384
shunt_voltage	-0.25
calculte_coulombs_transffred	-2.1080000400
calculte_milli_coulombs_transffred	-2108.0000000000
battery_capacity_coulomb	107912.5390625000
battery_capacity_milli_coulomb	107912534
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.68087
% bat	99919.02343
% batA	0.00000
% batB	-100.00000
% batC	-176.18582

dt_ms	42168.00
last_read_micros	7464384
current_read_micros	7506552
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.1084001064
calculte_milli_coulombs_transffred	-2108.4001464843
battery_capacity_coulomb	107910.4218750000
battery_capacity_milli_coulomb	107910426
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.68698
% bat	99917.05468
% batA	0.00000
% batB	-100.00000
% batC	-190.89006

dt_ms	42152.00
last_read_micros	7506552
current_read_micros	7548704
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.1075999736
calculte_milli_coulombs_transffred	-2107.6000976562
battery_capacity_coulomb	107908.3203125000
battery_capacity_milli_coulomb	107908318
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.69308
% bat	99915.11718
% batA	0.00000
% batB	-200.00000
% batC	-205.59431

dt_ms	42160.00
last_read_micros	7548704
current_read_micros	7590864
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.1080000400
calculte_milli_coulombs_transffred	-2108.0000000000
battery_capacity_coulomb	107906.2109375000
battery_capacity_milli_coulomb	107906211
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.69918
% bat	99913.16406
% batA	0.00000
% batB	-200.00000
% batC	-220.29158

BAT PERCENT
-70.71 %
dt_ms	78128.00
last_read_micros	7590864
current_read_micros	7668992
shunt_voltage	-0.37
calculte_coulombs_transffred	-3.9063999176
calculte_milli_coulombs_transffred	-3906.4001464843
battery_capacity_coulomb	107904.1015625000
battery_capacity_milli_coulomb	107904103
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.70529
% bat	99911.21093
% batA	0.00000
% batB	200.00000
% batC	222.14704

dt_ms	39276.00
last_read_micros	7668992
current_read_micros	7708268
shunt_voltage	-0.37
calculte_coulombs_transffred	-1.9637999534
calculte_milli_coulombs_transffred	-1963.8000488281
battery_capacity_coulomb	107900.2031250000
battery_capacity_milli_coulomb	107900197
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.71749
% bat	99907.59375
% batA	0.00000
% batB	100.00000
% batC	194.90095

dt_ms	41992.00
last_read_micros	7708268
current_read_micros	7750260
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.0996000766
calculte_milli_coulombs_transffred	-2099.6000976562
battery_capacity_coulomb	107898.2343750000
battery_capacity_milli_coulomb	107898234
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.72360
% bat	99905.76562
% batA	0.00000
% batB	100.00000
% batC	181.20814

dt_ms	41988.00
last_read_micros	7750260
current_read_micros	7792248
shunt_voltage	-0.25
calculte_coulombs_transffred	-2.0994000434
calculte_milli_coulombs_transffred	-2099.4001464843
battery_capacity_coulomb	107896.1328125000
battery_capacity_milli_coulomb	107896135
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.72970
% bat	99903.82812
% batA	0.00000
% batB	100.00000
% batC	166.56668

dt_ms	41992.00
last_read_micros	7792248
current_read_micros	7834240
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.0996000766
calculte_milli_coulombs_transffred	-2099.6000976562
battery_capacity_coulomb	107894.0312500000
battery_capacity_milli_coulomb	107894036
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.73580
% bat	99901.88281
% batA	0.00000
% batB	100.00000
% batC	151.92521

dt_ms	41988.00
last_read_micros	7834240
current_read_micros	7876228
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.0994000434
calculte_milli_coulombs_transffred	-2099.4001464843
battery_capacity_coulomb	107891.9375000000
battery_capacity_milli_coulomb	107891937
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.74496
% bat	99899.93750
% batA	0.00000
% batB	100.00000
% batC	137.28376

dt_ms	41992.00
last_read_micros	7876228
current_read_micros	7918220
shunt_voltage	-0.37
calculte_coulombs_transffred	-2.0996000766
calculte_milli_coulombs_transffred	-2099.6000976562
battery_capacity_coulomb	107889.8437500000
battery_capacity_milli_coulomb	107889838
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.75106
% bat	99897.99218
% batA	0.00000
% batB	100.00000
% batC	122.64230

BAT PERCENT
-70.76 %
dt_ms	77964.00
last_read_micros	7918220
current_read_micros	7996184
shunt_voltage	-0.25
calculte_coulombs_transffred	-3.8982000350
calculte_milli_coulombs_transffred	-3898.2001953125
battery_capacity_coulomb	107887.7343750000
battery_capacity_milli_coulomb	107887739
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.75717
% bat	99896.05468
% batA	0.00000
% batB	100.00000
% batC	108.00084

dt_ms	39272.00
last_read_micros	7996184
current_read_micros	8035456
shunt_voltage	-0.37
calculte_coulombs_transffred	-1.9636000633
calculte_milli_coulombs_transffred	-1963.6000976562
battery_capacity_coulomb	107883.8437500000
battery_capacity_milli_coulomb	107883841
BATTERY_CAPACITY_COULOMB	108000000.0000000000
BATTERY_CAPACITY_MILLI_COULOMB	625817600
% bat	ovf
% batA	ovf
% batB	0.00000
% batC	-70.76937
% bat	99892.43750
% batA	0.00000
% batB	0.00000
% batC	80.81055

dt_ms	41736.00
